property_type,tenure,built_year,num_beds,num_baths,size_sqft,furnishing,subzone,planning_area,price,shop_dist,mrt_dist,commercials_dist,second_school_dist,primary_school_dist,density,available_unit_type_is_studio,available_unit_type_min_room,available_unit_type_max_room
hdb,tenure-100,1983,4,4,1463,unspecified,yuhua east,jurong east,997500.0,102.74497092511317,102.74513420246859,102.74499784777225,102.74554177958117,102.74486997685906,26784.16955017301,studio,1,6
condo,tenure-100,2023,3,2,1173,unspecified,tanjong rhu,kallang,3273900.0,102.87240135921485,102.87255638291379,102.87242690740328,102.87294415112177,102.87230561414538,5417.926460548132,other,1,5
condo,tenure-100,2024,2,1,624,partial,mountbatten,marine parade,1758800.0,102.89105811157006,102.89121254123685,102.89108356086032,102.89159888227772,102.89096274079724,5829.779776856125,studio,1,9
other,tenure-1000,2010,3,3,2400,unspecified,ghim moh,queenstown,6300000.0,102.78913382992783,102.7892911863896,102.78915976646228,102.78968456065553,102.78903661519531,28521.416803953874,other,2,6
hdb,tenure-100,2010,3,2,1033,unspecified,fernvale,sengkang,630000.0,102.88064678979947,102.88081934597415,102.88067525839233,102.88124914873536,102.88053998657547,24586.051179126945,other,1,3
hdb,tenure-100,1982,3,2,731,unspecified,bendemeer,kallang,409500.0,102.86303557046448,102.86319468549378,102.86306180012033,102.8635922645368,102.86293724511755,27287.914003486345,other,1,6
condo,tenure-100,2002,2,2,1097,unspecified,bedok reservoir,bedok,1344000.0,102.93919623965606,102.93935804151238,102.93922291705915,102.9397620505902,102.93909621818534,10704.829151431093,other,2,4
condo,freehold,2023,3,2,883,partial,kaki bukit,bedok,1829000.0,102.90885612356436,102.90901636706069,102.90888254131089,102.90941664455424,102.90875708557253,13169.088975540588,studio,1,4
hdb,tenure-100,2013,3,2,1001,unfurnished,tiong bahru,bukit merah,913500.0,102.8327575469292,102.83290838300397,102.83278239747997,102.83328611716554,102.83266444383855,28765.90046864539,other,2,4
condo,tenure-100,2024,3,2,1130,partial,central water catchment,central water catchment,2520000.0,102.7929906349344,102.79315568883293,102.79301785364025,102.79356751786128,102.7928885652386,0.2691159809142946,studio,1,5
condo,freehold,2025,4,5,2411,unspecified,institution hill,river valley,7964200.0,102.83963644752382,102.83978982266352,102.83966172102463,102.8401736434103,102.83954174287177,8023.433520122262,studio,1,5
condo,freehold,2024,3,2,1270,unspecified,marine parade,marine parade,3093300.0,102.90234244125502,102.90249699105755,102.90236791058634,102.90288361837263,102.9022469944882,23172.41379310345,other,1,7
condo,tenure-100,2024,2,2,721,unspecified,gombak,bukit batok,1249500.0,102.76229219420627,102.76246161747326,102.76232014063541,102.76288392730049,102.762187369292,4042.6657981516914,other,1,4
condo,tenure-100,2023,3,2,1216,unspecified,tanjong rhu,kallang,3832500.0,102.87240135921485,102.87255638291379,102.87242690740328,102.87294415112177,102.87230561414538,5417.926460548132,other,1,5
condo,freehold,2023,3,3,1238,unspecified,pasir ris park,pasir ris,2608200.0,120.8327293305376,120.83505997586215,120.83311731513058,120.83515548790056,120.83126106746951,4559.870743821435,studio,1,6
condo,freehold,2024,3,2,1152,partial,balestier,novena,2737400.0,102.85320857609288,102.85336818302349,102.85323488765852,102.8537669429852,102.8531099406906,16832.762379321084,other,1,4
condo,freehold,2024,3,3,2207,unspecified,tanglin,orchard,10370800.0,102.82867127935778,102.82882654121643,102.8286968670999,102.82921488727499,102.82857538494095,2208.955223880597,other,2,5
bungalow,freehold,2014,6,7,7015,unspecified,frankel,bedok,8998500.0,102.92535905927456,102.92551682341036,102.92538506407821,102.92591115381377,102.9252615847265,8026.34334783924,other,2,10
condo,tenure-100,2023,2,2,840,unspecified,tanjong rhu,kallang,2512600.0,102.87240135921485,102.87255638291379,102.87242690740328,102.87294415112177,102.87230561414538,5417.926460548132,other,1,5
hdb,tenure-100,1986,2,2,796,unspecified,tampines west,tampines,472500.0,102.93932657920256,102.93949116625224,102.93935372053534,102.93990185308601,102.93922480106664,22925.29926335175,other,2,4
condo,tenure-100,2025,1,1,409,unspecified,city hall,downtown core,1550600.0,102.86012032888114,102.86027411586488,102.86014567103736,102.86065892084518,102.86002536406855,112.5809175344779,other,1,3
condo,freehold,2025,3,2,936,partial,leedon park,bukit timah,2444400.0,102.8058476880269,102.80600431352168,102.80587350284885,102.80639593260508,102.80575093399567,3159.1856757419673,studio,1,4
hdb,tenure-100,1994,5,3,2066,unspecified,woodgrove,woodlands,1144500.0,102.78274035115369,102.78292034598745,102.78277005854224,102.783367998978,102.78262885819036,20304.04999399111,other,1,7
condo,freehold,2021,2,2,710,unfurnished,upper paya lebar,serangoon,1699200.0,102.88481394539977,102.8849773308424,102.8848408864359,102.8853851452196,102.8847129262103,18829.290006677053,studio,2,5
condo,tenure-100,2023,3,2,1055,unspecified,anchorvale,sengkang,1417500.0,102.89608043096482,102.89625394395145,102.89610905897484,102.89668603835129,102.89597302396076,32150.73160954099,other,2,5
condo,tenure-100,2027,3,3,1033,partial,yishun east,yishun,1309400.0,102.8485817239772,102.84876254209075,102.84861156867498,102.8492121586711,102.84846971045806,34290.3973322783,other,2,5
condo,tenure-100,2024,4,4,1668,unspecified,mountbatten,marine parade,3813600.0,102.89105811157006,102.89121254123685,102.89108356086032,102.89159888227772,102.89096274079724,5829.779776856125,studio,1,9
hdb,tenure-100,1983,3,2,1119,unspecified,bukit batok central,bukit batok,617400.0,102.75272097521803,102.75288478766194,102.75274798702743,102.75329364648759,102.75261968932237,34099.71260777208,studio,1,6
hdb,tenure-100,1982,3,2,1291,unspecified,yuhua east,jurong east,722400.0,102.74386801030028,102.74403066645607,102.74389482948328,102.74443675435394,102.74376745386782,26784.16955017301,studio,1,6
condo,freehold,2018,2,2,840,unspecified,balestier,novena,1575000.0,102.84906749268728,102.84922727590107,102.84909383360534,102.8496264591668,102.84896874618236,16832.762379321084,other,1,3
condo,tenure-100,2026,3,3,1109,partial,tagore,ang mo kio,2520000.0,102.83809836540188,102.8382697398878,102.8381266370476,102.83869671608728,102.83799230832655,2384.380061184092,other,1,4
hdb,tenure-100,2005,3,2,1184,unspecified,waterway east,punggol,596400.0,102.91972742818508,102.91990089244413,102.91975604814152,102.92033286632086,102.91962005144784,33964.54472199838,studio,2,5
hdb,tenure-100,1976,3,2,1291,unspecified,woodlands west,woodlands,669900.0,102.78056406234185,102.7807463894562,102.78059415821235,102.78119963465738,102.78045109841726,20568.967608880263,other,1,7
house,freehold,1998,6,7,5701,unspecified,balestier,novena,8702400.0,102.84608811156114,102.84624720059547,102.84611433684186,102.84664471996317,102.84598980294426,16832.762379321084,other,2,6
hdb,tenure-100,2003,3,2,1184,unspecified,matilda,punggol,609000.0,102.90020231589656,102.90037701076065,102.90023114078278,102.9008119381834,102.9000941633835,38675.2611691487,studio,1,5
condo,tenure-100,2025,1,1,409,unspecified,city hall,downtown core,1549800.0,102.86012032888114,102.86027411586488,102.86014567103736,102.86065892084518,102.86002536406855,112.5809175344779,other,1,3
condo,tenure-100,2026,1,1,474,unspecified,tagore,ang mo kio,953400.0,102.83809836540188,102.8382697398878,102.8381266370476,102.83869671608728,102.83799230832655,2384.380061184092,other,1,4
condo,tenure-100,2014,3,3,1076,unspecified,waterway east,punggol,1260000.0,102.92133455276412,102.92150819182615,102.92136320184174,102.92194058455912,102.92122706574435,33964.54472199838,studio,1,4
hdb,tenure-100,1976,3,2,947,unspecified,tiong bahru,bukit merah,577500.0,102.83169079475731,102.83184164617502,102.8317156478609,102.83221941728972,102.83159768201071,28765.90046864539,other,2,5
house,tenure-100,1999,5,4,3089,unspecified,bukit batok south,bukit batok,3139500.0,102.76370020840093,102.76386253599327,102.7637269729081,102.76426783302038,102.76359985880596,8265.057573073516,other,3,7
house,freehold,2010,4,2,1850,unspecified,sennett,toa payoh,3360000.0,102.87766665463012,102.87782739303557,102.87769315473052,102.87822886199648,102.87756730510712,8285.319197971883,other,1,8
hdb,tenure-100,1972,4,2,2224,unspecified,balestier,novena,1732500.0,102.86009220946872,102.86025224712604,102.86011859279878,102.8606520387214,102.8599933022648,16832.762379321084,other,1,6
condo,freehold,2022,3,3,1109,unspecified,nassim,tanglin,3305500.0,102.83296608730498,102.83312387296813,102.83299209544835,102.83351826942675,102.83286860100266,4541.768045417681,other,1,5
condo,tenure-100,2026,4,3,1356,unspecified,joo seng,toa payoh,2507400.0,102.88699205620365,102.88715444171402,102.88701883068698,102.8875598583144,102.88689166764325,7709.042754445706,studio,1,5
hdb,tenure-100,1982,3,2,980,unspecified,townsville,ang mo kio,609000.0,102.8551210055263,102.8552878938566,102.85514852995892,102.8557041113944,102.8550177775998,38689.604685212296,other,2,3
condo,tenure-100,2023,2,2,818,unspecified,tanjong rhu,kallang,2289000.0,102.87240135921485,102.87255638291379,102.87242690740328,102.87294415112177,102.87230561414538,5417.926460548132,other,1,5
apartment,tenure-1000,2008,3,3,2594,unspecified,tanglin,orchard,7988400.0,102.82963748703878,102.82979311750752,102.82966313618282,102.83018234719427,102.82954136011506,2208.955223880597,other,3,5
house,freehold,2010,4,6,6974,unspecified,hillcrest,bukit timah,12534900.0,102.803201919093,102.8033628740388,102.80322845506402,102.80376487382439,102.80310243446546,3591.883178456287,other,4,8
condo,tenure-100,2019,2,2,700,unspecified,margaret drive,queenstown,1533000.0,102.80918688618651,102.80934059993153,102.80921221600757,102.80972523728272,102.80909196857266,15673.09565556205,other,1,5
condo,freehold,2023,3,3,1109,unspecified,chatsworth,tanglin,3372600.0,102.82549936948803,102.82565268791109,102.82552463350386,102.82603637488575,102.82540470088725,5118.110236220472,other,1,4
apartment,freehold,2022,2,2,743,partial,nassim,tanglin,2609200.0,102.83516339752256,102.83532102996413,102.8351893801497,102.83571505871508,102.83506600781595,4541.768045417681,other,2,7
condo,tenure-100,2023,2,1,786,partial,boulevard,orchard,1836900.0,102.83590240543042,102.83605755007981,102.83592797366828,102.83644561398626,102.83580658479636,890.1432913590968,other,1,4
house,freehold,1993,3,4,4100,unspecified,anak bukit,bukit timah,11550000.0,102.77491308226168,102.77507476514391,102.7749397394095,102.77547851465853,102.77481313907312,7885.912090289547,other,3,6
condo,tenure-100,2026,2,2,818,partial,kampong java,kallang,1822800.0,102.85542483406864,102.85558152235795,102.85545065948246,102.85597328424109,102.85532803945266,10009.505703422054,studio,1,5
hdb,tenure-100,2017,3,2,1001,unspecified,woodlands south,woodlands,546000.0,102.8018274847686,102.80200774144176,102.80185723582264,102.80245601922945,102.80171582628192,26015.228426395937,other,1,3
hdb,tenure-100,2001,3,2,968,unspecified,sembawang north,sembawang,470400.0,102.82242419428903,102.82260879131914,102.82245466837087,102.82306747231131,102.82230979786723,18314.808174973106,studio,1,5
condo,tenure-100,2014,6,5,4455,unspecified,tampines west,tampines,3675000.0,102.92959834220416,102.9297622942762,102.92962537774291,102.93017146020729,102.9294969647498,22925.29926335175,other,1,6
condo,freehold,2023,4,4,1593,unspecified,ridout,tanglin,4641000.0,102.81207913577222,102.81223542581692,102.81210489473492,102.81262623965007,102.81198259319116,778.7683164258633,other,1,6
hdb,tenure-100,2018,3,2,1011,unspecified,fernvale,sengkang,630000.0,102.88455750970596,102.8847298136647,102.88458593629765,102.88515901110229,102.88445086548116,24586.051179126945,other,1,4
hdb,tenure-100,1992,5,2,1819,unspecified,northland,yishun,1068900.0,102.84159972724127,102.84178101036677,102.84162964937744,102.8422317429506,102.84148742057,18530.7743216413,studio,1,5
condo,tenure-1000,2014,1,1,624,unfurnished,hillview,bukit batok,1102500.0,102.76982395063834,102.76998785883033,102.76985097844216,102.7703969445421,102.76972260401466,9680.979133226325,other,1,5
condo,tenure-100,2016,4,2,1452,partial,taman jurong,jurong west,1785000.0,102.72739284086049,102.72755385201982,102.7274193859926,102.72795599845831,102.72729332227763,26894.83258101462,other,2,5
condo,tenure-100,2017,3,2,1098,fully,lower seletar,yishun,912300.0,102.84893285760735,102.84911030435889,102.8489621407386,102.8495518377151,102.84882297044967,2219.9750163583367,studio,2,4
condo,freehold,2010,4,4,1496,partial,moulmein,novena,4494000.0,102.84459718043608,102.84475423942237,102.844623067568,102.84514689178167,102.84450015222986,6901.669758812616,other,1,8
hdb,tenure-100,1981,3,2,969,unspecified,balestier,novena,564900.0,102.84770116884937,102.8478613186539,102.84772757082675,102.84826138107096,102.84760219115722,16832.762379321084,other,3,3
house,tenure-100,2023,3,2,969,unspecified,faber,clementi,1900500.0,102.76278088330776,102.76293889015358,102.76280692810624,102.7633338279071,102.76268325888954,5652.815861632566,studio,1,5
condo,freehold,2021,2,2,667,partial,holland road,bukit timah,1985000.0,102.79812141633398,102.79828196961552,102.79814788538629,102.79868300716659,102.79802218514244,3200.2834199338686,other,2,5
condo,tenure-100,2023,2,1,700,unfurnished,pearl's hill,outram,2052800.0,102.84270594070802,102.8428571379753,102.84273085144909,102.84323573657576,102.84261260961145,10897.435897435898,studio,1,8
condo,freehold,2022,1,1,452,partial,marine parade,marine parade,1449000.0,102.90413003422934,102.90428475683198,102.9041555323487,102.90467179817328,102.90403447843967,23172.41379310345,studio,1,5
hdb,tenure-100,1967,2,2,645,unspecified,commonwealth,queenstown,362200.0,102.8034107332649,102.80356623429905,102.80343636077909,102.80395515775784,102.80331468849568,22544.283413848632,studio,1,6
apartment,freehold,2013,4,4,3336,unspecified,nassim,tanglin,15855000.0,102.83452759045433,102.83468504853145,102.83455354403588,102.83507865932577,102.8344303107345,4541.768045417681,studio,3,7
house,freehold,2025,4,5,4717,partial,mountbatten,marine parade,7995800.0,102.89573228383298,102.89588685122247,102.89575775607615,102.89627352173686,102.8956368261042,5829.779776856125,studio,4,7
condo,tenure-100,2010,3,3,1636,fully,central subzone,downtown core,4672500.0,102.85800134887124,102.85815187286464,102.85802614750594,102.85852885483165,102.85790844211638,898.6010415602982,studio,1,9
condo,freehold,2022,2,2,732,partial,orange grove,newton,2358300.0,102.83371905047812,102.83387555000208,102.83374484439145,102.83426686269645,102.83362237534789,5324.211778703153,other,1,2
condo,freehold,2022,3,3,958,unspecified,upper paya lebar,serangoon,2039100.0,102.88198039134403,102.88214354276386,102.88200729339145,102.8825507964911,102.88187951981212,18829.290006677053,studio,1,5
condo,tenure-100,2025,4,4,2088,partial,holland drive,queenstown,7179900.0,102.79692159587546,102.79707847000459,102.79694745208859,102.79747068661082,102.79682468520329,26938.602082005524,other,1,5
condo,tenure-100,2019,1,1,484,partial,alexandra north,bukit merah,1071000.0,102.82469046295746,102.82484359927302,102.82471569663751,102.82522684975334,102.82459590923054,8920.66734763364,other,1,5
condo,tenure-100,2017,4,3,1184,unspecified,lower seletar,yishun,1575000.0,102.84893285760735,102.84911030435889,102.8489621407386,102.8495518377151,102.84882297044967,2219.9750163583367,studio,2,4
condo,freehold,2025,5,3,3057,unspecified,geylang east,geylang,5109300.0,102.90273818701131,102.90289520498811,102.90276406746715,102.90328774993453,102.90264118352285,11604.095563139932,other,1,7
condo,freehold,2022,3,3,947,unspecified,geylang east,geylang,1364000.0,102.90779546864988,102.90795333276256,102.90782149005993,102.90834790561364,102.90769793139131,11604.095563139932,studio,2,4
hdb,tenure-100,1981,4,2,1001,unspecified,clementi north,clementi,617400.0,102.76878802506523,102.76894593024771,102.76881405294571,102.76934062331227,102.76869046464877,29068.7115326405,studio,1,5
condo,freehold,2022,1,1,463,unfurnished,upper paya lebar,serangoon,1194900.0,102.88198039134403,102.88214354276386,102.88200729339145,102.8825507964911,102.88187951981212,18829.290006677053,studio,1,5
